Indicator,Country,ADM1_CODE,Province,Date,Data,Year,Month,Dekad,Unit,Source
Vegetation Health Index (VHI),Senegal,2636,Dakar,2015-12-21,0.384, 2015,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2016-01-01,0.423, 2016,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2016-01-11,0.394, 2016,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2016-01-21,0.412, 2016,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2016-02-01,0.464, 2016,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2016-02-11,0.46, 2016,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2016-02-21,0.499, 2016,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2016-03-01,0.535, 2016,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2016-03-11,0.621, 2016,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2016-03-21,0.595, 2016,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2016-04-01,0.585, 2016,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2016-04-11,0.576, 2016,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2016-04-21,0.62, 2016,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2016-05-01,0.595, 2016,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2016-05-11,0.531, 2016,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2016-05-21,0.546, 2016,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2016-06-01,0.559, 2016,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2016-06-11,0.616, 2016,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2016-06-21,0.614, 2016,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2016-07-01,0.566, 2016,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2016-07-11,0.496, 2016,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2016-07-21,0.483, 2016,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2016-08-01,0.467, 2016,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2016-08-11,0.482, 2016,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2016-08-21,0.476, 2016,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2016-09-01,0.485, 2016,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2016-09-11,0.511, 2016,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2016-09-21,0.453, 2016,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2016-10-01,0.413, 2016,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2016-10-11,0.384, 2016,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2016-10-21,0.389, 2016,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2016-11-01,0.42, 2016,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2016-11-11,0.435, 2016,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2016-11-21,0.432, 2016,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2016-12-01,0.43, 2016,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2016-12-11,0.433, 2016,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2016-12-21,0.439, 2016,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2017-01-01,0.485, 2017,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2017-01-11,0.48, 2017,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2017-01-21,0.506, 2017,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2017-02-01,0.574, 2017,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2017-02-11,0.544, 2017,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2017-02-21,0.526, 2017,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2017-03-01,0.499, 2017,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2017-03-11,0.489, 2017,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2017-03-21,0.451, 2017,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2017-04-01,0.414, 2017,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2017-04-11,0.453, 2017,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2017-04-21,0.551, 2017,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2017-05-01,0.553, 2017,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2017-05-11,0.488, 2017,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2017-05-21,0.496, 2017,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2017-06-01,0.548, 2017,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2017-06-11,0.504, 2017,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2017-06-21,0.623, 2017,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2017-07-01,0.596, 2017,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2017-07-11,0.554, 2017,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2017-07-21,0.599, 2017,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2017-08-01,0.605, 2017,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2017-08-11,0.651, 2017,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2017-08-21,0.613, 2017,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2017-09-01,0.515, 2017,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2017-09-11,0.388, 2017,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2017-09-21,0.333, 2017,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2017-10-01,0.322, 2017,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2017-10-11,0.331, 2017,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2017-10-21,0.294, 2017,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2017-11-01,0.335, 2017,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2017-11-11,0.38, 2017,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2017-11-21,0.386, 2017,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2017-12-01,0.363, 2017,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2017-12-11,0.419, 2017,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2017-12-21,0.428, 2017,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2018-01-01,0.494, 2018,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2018-01-11,0.468, 2018,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2018-01-21,0.512, 2018,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2018-02-01,0.59, 2018,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2018-02-11,0.55, 2018,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2018-02-21,0.541, 2018,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2018-03-01,0.503, 2018,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2018-03-11,0.523, 2018,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2018-03-21,0.501, 2018,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2018-04-01,0.538, 2018,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2018-04-11,0.583, 2018,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2018-04-21,0.6, 2018,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2018-05-01,0.569, 2018,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2018-05-11,0.533, 2018,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2018-05-21,0.555, 2018,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2018-06-01,0.645, 2018,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2018-06-11,0.629, 2018,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2018-06-21,0.63, 2018,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2018-07-01,0.581, 2018,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2018-07-11,0.515, 2018,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2018-07-21,0.467, 2018,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2018-08-01,0.344, 2018,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2018-08-11,0.338, 2018,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2018-08-21,0.29, 2018,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2018-09-01,0.273, 2018,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2018-09-11,0.237, 2018,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2018-09-21,0.3, 2018,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2018-10-01,0.399, 2018,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2018-10-11,0.447, 2018,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2018-10-21,0.554, 2018,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2018-11-01,0.54, 2018,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2018-11-11,0.582, 2018,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2018-11-21,0.452, 2018,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2018-12-01,0.361, 2018,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2018-12-11,0.357, 2018,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2018-12-21,0.376, 2018,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2019-01-01,0.462, 2019,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2019-01-11,0.477, 2019,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2019-01-21,0.475, 2019,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2019-02-01,0.487, 2019,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2019-02-11,0.416, 2019,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2019-02-21,0.423, 2019,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2019-03-01,0.467, 2019,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2019-03-11,0.526, 2019,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2019-03-21,0.568, 2019,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2019-04-01,0.591, 2019,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2019-04-11,0.599, 2019,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2019-04-21,0.594, 2019,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2019-05-01,0.527, 2019,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2019-05-11,0.447, 2019,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2019-05-21,0.488, 2019,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2019-06-01,0.546, 2019,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2019-06-11,0.52, 2019,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2019-06-21,0.473, 2019,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2019-07-01,0.461, 2019,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2019-07-11,0.399, 2019,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2019-07-21,0.406, 2019,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2019-08-01,0.339, 2019,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2019-08-11,0.363, 2019,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2019-08-21,0.42, 2019,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2019-09-01,0.505, 2019,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2019-09-11,0.531, 2019,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2019-09-21,0.624, 2019,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2019-10-01,0.63, 2019,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2019-10-11,0.57, 2019,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2019-10-21,0.476, 2019,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2019-11-01,0.5, 2019,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2019-11-11,0.572, 2019,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2019-11-21,0.551, 2019,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2019-12-01,0.499, 2019,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2019-12-11,0.407, 2019,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2019-12-21,0.397, 2019,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2020-01-01,0.444, 2020,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2020-01-11,0.432, 2020,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2020-01-21,0.424, 2020,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2020-02-01,0.431, 2020,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2020-02-11,0.397, 2020,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2020-02-21,0.395, 2020,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2020-03-01,0.405, 2020,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2020-03-11,0.512, 2020,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2020-03-21,0.526, 2020,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2020-04-01,0.553, 2020,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2020-04-11,0.583, 2020,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2020-04-21,0.59, 2020,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2020-05-01,0.513, 2020,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2020-05-11,0.485, 2020,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2020-05-21,0.534, 2020,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2020-06-01,0.619, 2020,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2020-06-11,0.611, 2020,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2020-06-21,0.616, 2020,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2020-07-01,0.573, 2020,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2020-07-11,0.607, 2020,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2020-07-21,0.636, 2020,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2020-08-01,0.551, 2020,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2020-08-11,0.616, 2020,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2020-08-21,0.623, 2020,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2020-09-01,0.627, 2020,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2020-09-11,0.522, 2020,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2020-09-21,0.491, 2020,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2020-10-01,0.454, 2020,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2020-10-11,0.446, 2020,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2020-10-21,0.385, 2020,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2020-11-01,0.415, 2020,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2020-11-11,0.435, 2020,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2020-11-21,0.479, 2020,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2020-12-01,0.466, 2020,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2020-12-11,0.447, 2020,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2020-12-21,0.434, 2020,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2021-01-01,0.47, 2021,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2021-01-11,0.46, 2021,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2021-01-21,0.473, 2021,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2021-02-01,0.552, 2021,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2021-02-11,0.54, 2021,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2021-02-21,0.572, 2021,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2021-03-01,0.626, 2021,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2021-03-11,0.54, 2021,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2021-03-21,0.569, 2021,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2021-04-01,0.512, 2021,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2021-04-11,0.544, 2021,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,2636,Dakar,2021-04-21,0.605, 2021,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47585,Diourbel,1984-01-01,0.442, 1984,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47585,Diourbel,1984-01-11,0.4, 1984,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47585,Diourbel,1984-01-21,0.432, 1984,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47585,Diourbel,1984-02-01,0.498, 1984,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47585,Diourbel,1984-02-11,0.572, 1984,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47585,Diourbel,1984-02-21,0.56, 1984,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47585,Diourbel,1984-03-01,0.534, 1984,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47585,Diourbel,1984-03-11,0.507, 1984,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47585,Diourbel,1984-03-21,0.512, 1984,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47585,Diourbel,1984-04-01,0.649, 1984,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47585,Diourbel,1984-04-11,0.55, 1984,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47585,Diourbel,1984-04-21,0.507, 1984,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47585,Diourbel,1984-05-01,0.53, 1984,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47585,Diourbel,1984-05-11,0.509, 1984,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47585,Diourbel,1984-05-21,0.494, 1984,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47585,Diourbel,1984-06-01,0.568, 1984,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47585,Diourbel,1984-06-11,0.744, 1984,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47585,Diourbel,1984-06-21,0.813, 1984,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47585,Diourbel,1984-07-01,0.678, 1984,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47585,Diourbel,1984-07-11,0.619, 1984,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47585,Diourbel,1984-07-21,0.547, 1984,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47585,Diourbel,1984-08-01,0.524, 1984,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47585,Diourbel,1984-08-11,0.449, 1984,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47585,Diourbel,1984-08-21,0.3, 1984,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47585,Diourbel,1984-09-01,0.266, 1984,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47585,Diourbel,1984-09-11,0.38, 1984,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47585,Diourbel,1984-09-21,0.37, 1984,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47585,Diourbel,1984-10-01,0.434, 1984,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47585,Diourbel,1984-10-11,0.456, 1984,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47585,Diourbel,1984-10-21,0.438, 1984,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47585,Diourbel,1984-11-01,0.47, 1984,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47585,Diourbel,1984-11-11,0.471, 1984,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47585,Diourbel,1984-11-21,0.58, 1984,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47585,Diourbel,1984-12-01,0.541, 1984,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47585,Diourbel,1984-12-11,0.542, 1984,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47585,Diourbel,1984-12-21,0.536, 1984,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47585,Diourbel,1985-01-01,0.537, 1985,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47585,Diourbel,1985-01-11,0.569, 1985,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47585,Diourbel,1985-01-21,0.5, 1985,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47585,Diourbel,1985-02-01,0.5, 1985,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47585,Diourbel,1985-02-11,0.496, 1985,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47585,Diourbel,1985-02-21,0.492, 1985,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47585,Diourbel,1985-03-01,0.448, 1985,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47585,Diourbel,1985-03-11,0.369, 1985,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47585,Diourbel,1985-03-21,0.338, 1985,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47585,Diourbel,1985-04-01,0.41, 1985,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47585,Diourbel,1985-04-11,0.35, 1985,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47585,Diourbel,1985-04-21,0.348, 1985,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47585,Diourbel,1985-05-01,0.389, 1985,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Senegal,47585,Diourbel,1985-05-11,0.333, 1985,05,2, ,FAO-ASIS
