Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01460","Coconuts, in shell","1990","1990","ha","1836","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01460","Coconuts, in shell","1990","1990","100 g/ha","21901","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01460","Coconuts, in shell","1990","1990","t","4021","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01460","Coconuts, in shell","1991","1991","ha","1302","I","Imputed value",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01460","Coconuts, in shell","1991","1991","100 g/ha","37024","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01460","Coconuts, in shell","1991","1991","t","4821.79","I","Imputed value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01460","Coconuts, in shell","1992","1992","ha","1307","I","Imputed value",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01460","Coconuts, in shell","1992","1992","100 g/ha","36792","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01460","Coconuts, in shell","1992","1992","t","4808.15","I","Imputed value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01460","Coconuts, in shell","1993","1993","ha","1311","I","Imputed value",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01460","Coconuts, in shell","1993","1993","100 g/ha","36559","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01460","Coconuts, in shell","1993","1993","t","4794.52","I","Imputed value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01460","Coconuts, in shell","1994","1994","ha","1316","I","Imputed value",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01460","Coconuts, in shell","1994","1994","100 g/ha","36327","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01460","Coconuts, in shell","1994","1994","t","4780.89","I","Imputed value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01460","Coconuts, in shell","1995","1995","ha","1321","I","Imputed value",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01460","Coconuts, in shell","1995","1995","100 g/ha","36095","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01460","Coconuts, in shell","1995","1995","t","4767.26","I","Imputed value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01460","Coconuts, in shell","1996","1996","ha","1325","I","Imputed value",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01460","Coconuts, in shell","1996","1996","100 g/ha","35863","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01460","Coconuts, in shell","1996","1996","t","4753.63","I","Imputed value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01460","Coconuts, in shell","1997","1997","ha","1330","I","Imputed value",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01460","Coconuts, in shell","1997","1997","100 g/ha","35631","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01460","Coconuts, in shell","1997","1997","t","4739.99","I","Imputed value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01460","Coconuts, in shell","1998","1998","ha","1346","I","Imputed value",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01460","Coconuts, in shell","1998","1998","100 g/ha","35399","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01460","Coconuts, in shell","1998","1998","t","4763.61","I","Imputed value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01460","Coconuts, in shell","1999","1999","ha","1346","I","Imputed value",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01460","Coconuts, in shell","1999","1999","100 g/ha","35166","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01460","Coconuts, in shell","1999","1999","t","4732.21","I","Imputed value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01460","Coconuts, in shell","2000","2000","ha","1345","I","Imputed value",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01460","Coconuts, in shell","2000","2000","100 g/ha","34934","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01460","Coconuts, in shell","2000","2000","t","4700","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01460","Coconuts, in shell","2001","2001","ha","1354","I","Imputed value",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01460","Coconuts, in shell","2001","2001","100 g/ha","34702","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01460","Coconuts, in shell","2001","2001","t","4700","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01460","Coconuts, in shell","2002","2002","ha","1364","I","Imputed value",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01460","Coconuts, in shell","2002","2002","100 g/ha","34470","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01460","Coconuts, in shell","2002","2002","t","4700","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01460","Coconuts, in shell","2003","2003","ha","1373","I","Imputed value",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01460","Coconuts, in shell","2003","2003","100 g/ha","34238","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01460","Coconuts, in shell","2003","2003","t","4700","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01460","Coconuts, in shell","2004","2004","ha","1382","I","Imputed value",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01460","Coconuts, in shell","2004","2004","100 g/ha","34005","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01460","Coconuts, in shell","2004","2004","t","4700","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01460","Coconuts, in shell","2005","2005","ha","1392","I","Imputed value",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01460","Coconuts, in shell","2005","2005","100 g/ha","33770","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01460","Coconuts, in shell","2005","2005","t","4700","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01460","Coconuts, in shell","2006","2006","ha","1401","I","Imputed value",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01460","Coconuts, in shell","2006","2006","100 g/ha","33536","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01460","Coconuts, in shell","2006","2006","t","4700","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01460","Coconuts, in shell","2007","2007","ha","1389","I","Imputed value",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01460","Coconuts, in shell","2007","2007","100 g/ha","33827","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01460","Coconuts, in shell","2007","2007","t","4700","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01460","Coconuts, in shell","2008","2008","ha","1399","I","Imputed value",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01460","Coconuts, in shell","2008","2008","100 g/ha","33591","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01460","Coconuts, in shell","2008","2008","t","4700","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01460","Coconuts, in shell","2009","2009","ha","1200","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01460","Coconuts, in shell","2009","2009","100 g/ha","33983","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01460","Coconuts, in shell","2009","2009","t","4078","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01460","Coconuts, in shell","2010","2010","ha","1300","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01460","Coconuts, in shell","2010","2010","100 g/ha","33385","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01460","Coconuts, in shell","2010","2010","t","4340","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01460","Coconuts, in shell","2011","2011","ha","1350","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01460","Coconuts, in shell","2011","2011","100 g/ha","31556","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01460","Coconuts, in shell","2011","2011","t","4260","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01460","Coconuts, in shell","2012","2012","ha","1350","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01460","Coconuts, in shell","2012","2012","100 g/ha","31556","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01460","Coconuts, in shell","2012","2012","t","4260","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01460","Coconuts, in shell","2013","2013","ha","1300","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01460","Coconuts, in shell","2013","2013","100 g/ha","31523","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01460","Coconuts, in shell","2013","2013","t","4098","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01460","Coconuts, in shell","2014","2014","ha","1285","I","Imputed value",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01460","Coconuts, in shell","2014","2014","100 g/ha","31481","E","Estimated value",""
